1.602000000000000091e-01 2.686999999999999944e-01 2.686999999999999944e-01 6.987999999999999767e-01
1.441000000000000059e-01 2.757999999999999896e-01 2.757999999999999896e-01 6.983000000000000318e-01
1.292999999999999983e-01 2.827999999999999958e-01 2.827999999999999958e-01 6.977999999999999758e-01
1.158000000000000002e-01 2.898999999999999910e-01 2.898999999999999910e-01 6.969999999999999529e-01
1.033000000000000029e-01 2.969999999999999862e-01 2.969999999999999862e-01 6.958999999999999631e-01
9.174999999999999822e-02 3.039999999999999925e-01 3.039999999999999925e-01 6.944000000000000172e-01
8.097999999999999643e-02 3.110999999999999877e-01 3.110999999999999877e-01 6.924000000000000155e-01
7.094999999999999918e-02 3.181999999999999829e-01 3.181999999999999829e-01 6.895999999999999908e-01
6.160000000000000198e-02 3.252999999999999781e-01 3.252999999999999781e-01 6.855999999999999872e-01
5.290000000000000258e-02 3.322999999999999843e-01 3.322999999999999843e-01 6.795999999999999819e-01
4.485000000000000098e-02 3.393999999999999795e-01 3.393999999999999795e-01 6.702000000000000179e-01
3.749999999999999861e-02 3.464999999999999747e-01 3.464999999999999747e-01 6.526999999999999469e-01
3.091999999999999957e-02 3.534999999999999809e-01 3.534999999999999809e-01 6.019999999999999796e-01
2.515999999999999834e-02 3.605999999999999761e-01 3.605999999999999761e-01 4.522999999999999798e-01
2.024000000000000105e-02 3.677000000000000268e-01 3.677000000000000268e-01 3.698000000000000176e-01
1.614000000000000157e-02 3.746999999999999775e-01 3.746999999999999775e-01 3.316000000000000059e-01
1.277999999999999969e-02 3.817999999999999727e-01 3.817999999999999727e-01 3.043000000000000149e-01
1.005999999999999950e-02 3.889000000000000234e-01 3.889000000000000234e-01 2.817000000000000060e-01
7.874000000000000790e-03 3.960000000000000187e-01 3.960000000000000187e-01 2.617999999999999772e-01
6.135999999999999961e-03 4.030000000000000249e-01 4.030000000000000249e-01 2.436000000000000110e-01
4.761999999999999740e-03 4.101000000000000201e-01 4.101000000000000201e-01 2.265999999999999959e-01
3.680000000000000111e-03 4.172000000000000153e-01 4.172000000000000153e-01 2.104999999999999927e-01
2.833000000000000015e-03 4.242000000000000215e-01 4.242000000000000215e-01 1.950000000000000067e-01
2.174000000000000151e-03 4.313000000000000167e-01 4.313000000000000167e-01 1.801999999999999991e-01
1.662000000000000066e-03 4.384000000000000119e-01 4.384000000000000119e-01 1.660999999999999976e-01
1.268000000000000030e-03 4.455000000000000071e-01 4.455000000000000071e-01 1.526000000000000134e-01
9.640000000000000131e-04 4.525000000000000133e-01 4.525000000000000133e-01 1.401000000000000023e-01
7.313999999999999972e-04 4.596000000000000085e-01 4.596000000000000085e-01 1.285999999999999921e-01
5.538000000000000171e-04 4.667000000000000037e-01 4.667000000000000037e-01 1.184000000000000052e-01
4.185999999999999834e-04 4.737000000000000099e-01 4.737000000000000099e-01 1.095000000000000001e-01
3.158999999999999807e-04 4.808000000000000052e-01 4.808000000000000052e-01 1.019000000000000045e-01
2.380000000000000117e-04 4.879000000000000004e-01 4.879000000000000004e-01 9.536000000000000032e-02
1.791999999999999919e-04 4.949000000000000066e-01 4.949000000000000066e-01 8.981000000000000094e-02
1.347999999999999969e-04 5.020000000000000018e-01 5.020000000000000018e-01 8.505999999999999672e-02
1.012999999999999957e-04 5.090999999999999970e-01 5.090999999999999970e-01 8.096000000000000418e-02
7.613000000000000463e-05 5.161999999999999922e-01 5.161999999999999922e-01 7.739999999999999658e-02
5.717999999999999803e-05 5.231999999999999984e-01 5.231999999999999984e-01 7.427999999999999881e-02
4.295000000000000044e-05 5.302999999999999936e-01 5.302999999999999936e-01 7.152999999999999636e-02
3.224999999999999785e-05 5.373999999999999888e-01 5.373999999999999888e-01 6.908000000000000251e-02
2.421999999999999850e-05 5.443999999999999950e-01 5.443999999999999950e-01 6.689000000000000501e-02
1.819999999999999854e-05 5.514999999999999902e-01 5.514999999999999902e-01 6.492000000000000548e-02
1.366999999999999956e-05 5.585999999999999854e-01 5.585999999999999854e-01 6.314000000000000168e-02
1.027999999999999983e-05 5.656999999999999806e-01 5.656999999999999806e-01 6.151999999999999830e-02
7.727999999999999532e-06 5.726999999999999869e-01 5.726999999999999869e-01 6.004000000000000309e-02
5.813999999999999731e-06 5.797999999999999821e-01 5.797999999999999821e-01 5.868000000000000299e-02
4.376000000000000115e-06 5.868999999999999773e-01 5.868999999999999773e-01 5.743000000000000188e-02
3.294999999999999793e-06 5.938999999999999835e-01 5.938999999999999835e-01 5.627999999999999670e-02
2.482000000000000123e-06 6.009999999999999787e-01 6.009999999999999787e-01 5.521000000000000213e-02
1.870999999999999959e-06 6.080999999999999739e-01 6.080999999999999739e-01 5.421999999999999736e-02
1.411999999999999991e-06 6.151999999999999691e-01 6.151999999999999691e-01 5.330000000000000016e-02
1.064999999999999968e-06 6.221999999999999753e-01 6.221999999999999753e-01 5.242999999999999744e-02
8.046999999999999993e-07 6.292999999999999705e-01 6.292999999999999705e-01 5.163000000000000228e-02
6.082999999999999611e-07 6.363999999999999657e-01 6.363999999999999657e-01 5.088000000000000161e-02
4.602000000000000048e-07 6.433999999999999719e-01 6.433999999999999719e-01 5.016999999999999932e-02
3.485999999999999849e-07 6.504999999999999671e-01 6.504999999999999671e-01 4.950000000000000233e-02
2.643000000000000042e-07 6.575999999999999623e-01 6.575999999999999623e-01 4.887999999999999984e-02
2.006999999999999906e-07 6.645999999999999686e-01 6.645999999999999686e-01 4.828999999999999959e-02
1.527000000000000108e-07 6.716999999999999638e-01 6.716999999999999638e-01 4.773000000000000159e-02
1.163999999999999967e-07 6.787999999999999590e-01 6.787999999999999590e-01 4.719999999999999890e-02
8.905000000000000661e-08 6.858999999999999542e-01 6.858999999999999542e-01 4.669999999999999846e-02
6.834000000000000182e-08 6.928999999999999604e-01 6.928999999999999604e-01 4.623000000000000026e-02
5.268999999999999734e-08 6.999999999999999556e-01 6.999999999999999556e-01 4.578000000000000125e-02
